YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,9,23,3,EV,5415,N695CA,MOB,ATL,600,555.0,-5.0,14.0,609.0,69.0,71.0,50.0,302,759.0,7.0,809,806.0,-3.0,0,0,,,,,,
2015,4,15,3,DL,2129,N952DN,ROC,ATL,600,558.0,-2.0,10.0,608.0,141.0,140.0,122.0,749,810.0,8.0,821,818.0,-3.0,0,0,,,,,,
2015,10,29,4,DL,2165,N938DL,13198,10397,650,645.0,-5.0,14.0,659.0,119.0,112.0,91.0,692,930.0,7.0,949,937.0,-12.0,0,0,,,,,,
2015,9,14,1,WN,332,N713SW,PHL,ATL,645,645.0,0.0,12.0,657.0,155.0,117.0,91.0,666,828.0,14.0,920,842.0,-38.0,0,0,,,,,,
2015,11,10,2,AA,1973,N804AW,CLT,IND,1310,1304.0,-6.0,21.0,1325.0,100.0,93.0,66.0,427,1431.0,6.0,1450,1437.0,-13.0,0,0,,,,,,
2015,7,30,4,EV,4699,N13988,CRP,IAH,1419,1408.0,-11.0,11.0,1419.0,64.0,61.0,42.0,201,1501.0,8.0,1523,1509.0,-14.0,0,0,,,,,,
2015,10,25,7,AA,437,N914UY,13930,14100,2205,2204.0,-1.0,32.0,2236.0,137.0,116.0,80.0,678,56.0,4.0,122,100.0,-22.0,0,0,,,,,,
2015,1,7,3,WN,972,N777QC,MDW,BOS,2105,2308.0,123.0,7.0,2315.0,135.0,117.0,105.0,861,200.0,5.0,20,205.0,105.0,0,0,,0.0,0.0,32.0,73.0,0.0
2015,6,2,2,MQ,3493,N908MQ,MSN,ORD,1330,1322.0,-8.0,10.0,1332.0,59.0,52.0,27.0,108,1359.0,15.0,1429,1414.0,-15.0,0,0,,,,,,
2015,6,1,1,WN,1017,N633SW,ATL,AUS,930,1137.0,127.0,15.0,1152.0,150.0,132.0,109.0,813,1241.0,8.0,1100,1249.0,109.0,0,0,,0.0,0.0,0.0,109.0,0.0
2015,7,31,5,UA,1496,N78285,IAH,LAX,1641,1716.0,35.0,16.0,1732.0,215.0,191.0,170.0,1379,1822.0,5.0,1816,1827.0,11.0,0,0,,,,,,
2015,8,15,6,F9,668,N931FR,SFO,DEN,1830,1820.0,-10.0,20.0,1840.0,147.0,145.0,116.0,967,2136.0,9.0,2157,2145.0,-12.0,0,0,,,,,,
2015,10,28,3,DL,1529,N3755D,12889,11193,2225,2221.0,-4.0,19.0,2240.0,217.0,203.0,179.0,1678,439.0,5.0,502,444.0,-18.0,0,0,,,,,,
2015,1,10,6,F9,704,N924FR,DEN,MSY,1425,1420.0,-5.0,11.0,1431.0,145.0,148.0,133.0,1062,1744.0,4.0,1750,1748.0,-2.0,0,0,,,,,,
2015,4,10,5,OO,5599,N962SW,FSD,DEN,1637,1628.0,-9.0,11.0,1639.0,98.0,95.0,75.0,483,1654.0,9.0,1715,1703.0,-12.0,0,0,,,,,,
2015,4,22,3,OO,7438,N426SW,EKO,SLC,1415,1410.0,-5.0,5.0,1415.0,54.0,50.0,41.0,200,1556.0,4.0,1609,1600.0,-9.0,0,0,,,,,,
2015,7,22,3,DL,1292,N927DA,TYS,ATL,1200,1210.0,10.0,17.0,1227.0,65.0,56.0,34.0,152,1301.0,5.0,1305,1306.0,1.0,0,0,,,,,,
2015,11,29,7,AA,567,N580UW,PHX,MCO,955,954.0,-1.0,28.0,1022.0,251.0,242.0,205.0,1849,1547.0,9.0,1606,1556.0,-10.0,0,0,,,,,,
2015,6,23,2,US,716,N163US,CLT,PHL,1450,1456.0,6.0,15.0,1511.0,105.0,89.0,71.0,449,1622.0,3.0,1635,1625.0,-10.0,0,0,,,,,,
2015,11,27,5,OO,6401,N130SY,EUG,SFO,620,624.0,4.0,32.0,656.0,92.0,99.0,63.0,451,759.0,4.0,752,803.0,11.0,0,0,,,,,,
2015,11,29,7,EV,3266,N13992,ORD,MSN,1550,1542.0,-8.0,18.0,1600.0,56.0,50.0,27.0,108,1627.0,5.0,1646,1632.0,-14.0,0,0,,,,,,
2015,10,16,5,HA,124,N489HA,12982,12173,831,835.0,4.0,7.0,842.0,32.0,34.0,21.0,102,903.0,6.0,903,909.0,6.0,0,0,,,,,,
2015,10,24,6,B6,862,N624JB,14843,10721,1959,2206.0,127.0,27.0,2233.0,236.0,244.0,213.0,1674,206.0,4.0,2355,210.0,135.0,0,0,,8.0,0.0,9.0,118.0,0.0
2015,10,30,5,DL,2638,N995DL,10397,11278,725,723.0,-2.0,11.0,734.0,107.0,96.0,81.0,547,855.0,4.0,912,859.0,-13.0,0,0,,,,,,
2015,6,12,5,EV,4981,N605QX,DTW,PWM,1359,1356.0,-3.0,32.0,1428.0,114.0,115.0,80.0,668,1548.0,3.0,1553,1551.0,-2.0,0,0,,,,,,
2015,2,2,1,DL,1301,N965DN,ATL,SRQ,1137,1205.0,28.0,13.0,1218.0,91.0,89.0,70.0,444,1328.0,6.0,1308,1334.0,26.0,0,0,,0.0,0.0,26.0,0.0,0.0
2015,7,24,5,WN,4030,N950WN,LAS,SMF,1525,1523.0,-2.0,11.0,1534.0,85.0,81.0,66.0,397,1640.0,4.0,1650,1644.0,-6.0,0,0,,,,,,
2015,10,4,7,DL,905,N338NB,11433,10529,850,848.0,-2.0,16.0,904.0,105.0,97.0,77.0,549,1021.0,4.0,1035,1025.0,-10.0,0,0,,,,,,
2015,4,19,7,WN,3441,N439WN,PIT,TPA,1015,1010.0,-5.0,15.0,1025.0,145.0,144.0,125.0,873,1230.0,4.0,1240,1234.0,-6.0,0,0,,,,,,
2015,6,29,1,WN,46,N629SW,ELP,SAT,1300,1325.0,25.0,16.0,1341.0,85.0,87.0,68.0,496,1549.0,3.0,1525,1552.0,27.0,0,0,,2.0,0.0,18.0,7.0,0.0
2015,12,15,2,WN,3103,N8663A,DEN,MSY,2010,2032.0,22.0,20.0,2052.0,150.0,150.0,126.0,1062,2358.0,4.0,2340,2.0,22.0,0,0,,0.0,0.0,0.0,22.0,0.0
2015,12,2,3,DL,1544,N930DN,MSP,STL,1500,1455.0,-5.0,10.0,1505.0,89.0,73.0,58.0,448,1603.0,5.0,1629,1608.0,-21.0,0,0,,,,,,
2015,12,13,7,AS,126,N553AS,FAI,SEA,630,624.0,-6.0,26.0,650.0,220.0,224.0,188.0,1533,1058.0,10.0,1110,1108.0,-2.0,0,0,,,,,,
2015,8,10,1,WN,590,N903WN,SLC,LAX,1255,1319.0,24.0,7.0,1326.0,115.0,115.0,92.0,590,1358.0,16.0,1350,1414.0,24.0,0,0,,0.0,0.0,7.0,17.0,0.0
2015,9,5,6,WN,636,N8617E,MCO,MDW,1340,1351.0,11.0,13.0,1404.0,170.0,173.0,154.0,990,1538.0,6.0,1530,1544.0,14.0,0,0,,,,,,
2015,9,29,2,AA,2420,N872AA,LAX,DFW,600,555.0,-5.0,25.0,620.0,186.0,182.0,147.0,1235,1047.0,10.0,1106,1057.0,-9.0,0,0,,,,,,
2015,7,3,5,B6,1125,N239JB,RDU,FLL,1137,1130.0,-7.0,13.0,1143.0,123.0,113.0,97.0,680,1320.0,3.0,1340,1323.0,-17.0,0,0,,,,,,
2015,12,19,6,WN,1236,N251WN,SJC,SEA,1230,1238.0,8.0,23.0,1301.0,130.0,129.0,101.0,697,1442.0,5.0,1440,1447.0,7.0,0,0,,,,,,
2015,10,1,4,F9,580,N210FR,14869,11292,2055,2050.0,-5.0,13.0,2103.0,84.0,75.0,55.0,391,2158.0,7.0,2219,2205.0,-14.0,0,0,,,,,,
2015,8,15,6,DL,970,N815DN,ATL,SEA,1745,1744.0,-1.0,13.0,1757.0,323.0,298.0,278.0,2182,1935.0,7.0,2008,1942.0,-26.0,0,0,,,,,,
2015,2,19,4,WN,1148,N963WN,SAN,SAT,825,844.0,19.0,9.0,853.0,155.0,145.0,132.0,1129,1305.0,4.0,1300,1309.0,9.0,0,0,,,,,,
2015,2,26,4,UA,418,N815UA,EWR,SFO,1835,1848.0,13.0,25.0,1913.0,407.0,396.0,343.0,2565,2156.0,28.0,2222,2224.0,2.0,0,0,,,,,,
2015,3,29,7,WN,1962,N743SW,MCO,PHL,915,911.0,-4.0,16.0,927.0,140.0,141.0,117.0,861,1124.0,8.0,1135,1132.0,-3.0,0,0,,,,,,
2015,8,6,4,AA,2453,N5EDAA,LAX,DFW,705,701.0,-4.0,19.0,720.0,194.0,179.0,155.0,1235,1155.0,5.0,1219,1200.0,-19.0,0,0,,,,,,
2015,2,8,7,B6,601,N613JB,JFK,FLL,601,552.0,-9.0,18.0,610.0,188.0,169.0,144.0,1069,834.0,7.0,909,841.0,-28.0,0,0,,,,,,
2015,1,15,4,US,605,N822AW,MKE,PHX,705,659.0,-6.0,14.0,713.0,249.0,257.0,175.0,1460,908.0,68.0,1014,1016.0,2.0,0,0,,,,,,
2015,10,6,2,WN,884,N221WN,10721,10821,2040,2031.0,-9.0,15.0,2046.0,100.0,90.0,60.0,369,2146.0,15.0,2220,2201.0,-19.0,0,0,,,,,,
2015,4,8,3,EV,5485,N926EV,AEX,ATL,1050,1037.0,-13.0,14.0,1051.0,92.0,96.0,78.0,500,1309.0,4.0,1322,1313.0,-9.0,0,0,,,,,,
2015,12,22,2,WN,2229,N798SW,BUR,LAS,1635,1644.0,9.0,9.0,1653.0,60.0,51.0,35.0,223,1728.0,7.0,1735,1735.0,0.0,0,0,,,,,,
2015,1,3,6,WN,1413,N412WN,MDW,LAS,1935,2038.0,63.0,27.0,2105.0,240.0,237.0,205.0,1521,2230.0,5.0,2135,2235.0,60.0,0,0,,0.0,0.0,29.0,31.0,0.0
2015,7,15,3,DL,1250,N926DH,MCI,ATL,1352,1353.0,1.0,12.0,1405.0,128.0,120.0,102.0,692,1647.0,6.0,1700,1653.0,-7.0,0,0,,,,,,
2015,6,17,3,UA,711,N833UA,LGA,ORD,900,901.0,1.0,25.0,926.0,157.0,144.0,114.0,733,1020.0,5.0,1037,1025.0,-12.0,0,0,,,,,,
2015,1,4,7,DL,2206,N961DL,ORF,ATL,1630,1631.0,1.0,15.0,1646.0,118.0,113.0,88.0,516,1814.0,10.0,1828,1824.0,-4.0,0,0,,,,,,
2015,12,12,6,DL,1199,N332NW,ATL,STL,1505,1502.0,-3.0,17.0,1519.0,109.0,99.0,77.0,484,1536.0,5.0,1554,1541.0,-13.0,0,0,,,,,,
2015,3,11,3,OO,6285,N976SW,MFR,DEN,540,534.0,-6.0,13.0,547.0,160.0,148.0,127.0,964,854.0,8.0,920,902.0,-18.0,0,0,,,,,,
2015,7,24,5,AS,68,N799AS,JNU,SIT,836,900.0,24.0,11.0,911.0,36.0,35.0,20.0,95,931.0,4.0,912,935.0,23.0,0,0,,0.0,0.0,6.0,17.0,0.0
2015,3,18,3,OO,4784,N812SK,SEA,LAS,1051,1051.0,0.0,19.0,1110.0,146.0,141.0,117.0,867,1307.0,5.0,1317,1312.0,-5.0,0,0,,,,,,
2015,4,15,3,VX,958,N836VA,SFO,SAN,1515,1511.0,-4.0,13.0,1524.0,85.0,85.0,67.0,447,1631.0,5.0,1640,1636.0,-4.0,0,0,,,,,,
2015,2,10,2,AA,239,N4YNAA,DFW,CMH,1535,1528.0,-7.0,10.0,1538.0,139.0,133.0,115.0,926,1833.0,8.0,1854,1841.0,-13.0,0,0,,,,,,
2015,11,9,1,AA,2395,N881AA,LAS,DFW,1110,1102.0,-8.0,22.0,1124.0,162.0,156.0,122.0,1055,1526.0,12.0,1552,1538.0,-14.0,0,0,,,,,,
2015,11,16,1,UA,1149,N37474,EWR,MCO,2126,2117.0,-9.0,25.0,2142.0,169.0,155.0,124.0,937,2346.0,6.0,15,2352.0,-23.0,0,0,,,,,,
2015,3,23,1,OO,2750,N496CA,PHX,FLG,1510,1509.0,-1.0,22.0,1531.0,47.0,,,119,,,1557,,,0,1,A,,,,,
2015,8,26,3,AA,690,N839AW,LAX,CMH,935,927.0,-8.0,18.0,945.0,277.0,267.0,244.0,1995,1649.0,5.0,1712,1654.0,-18.0,0,0,,,,,,
2015,5,12,2,F9,718,N229FR,DEN,DCA,1059,1049.0,-10.0,13.0,1102.0,202.0,177.0,159.0,1476,1541.0,5.0,1621,1546.0,-35.0,0,0,,,,,,
2015,7,9,4,WN,1276,N290WN,ONT,SMF,725,721.0,-4.0,6.0,727.0,75.0,69.0,59.0,390,826.0,4.0,840,830.0,-10.0,0,0,,,,,,
2015,12,2,3,DL,1546,N586NW,PHX,ATL,1140,1140.0,0.0,12.0,1152.0,217.0,208.0,191.0,1587,1703.0,5.0,1717,1708.0,-9.0,0,0,,,,,,
2015,3,3,2,DL,1092,N302NB,SLC,JAC,1106,1107.0,1.0,36.0,1143.0,62.0,75.0,35.0,205,1218.0,4.0,1208,1222.0,14.0,0,0,,,,,,
2015,9,24,4,B6,1640,N663JB,RSW,LGA,1600,1602.0,2.0,7.0,1609.0,166.0,150.0,138.0,1080,1827.0,5.0,1846,1832.0,-14.0,0,0,,,,,,
2015,6,7,7,EV,5221,N608QX,LGA,RIC,1927,1924.0,-3.0,17.0,1941.0,102.0,75.0,54.0,292,2035.0,4.0,2109,2039.0,-30.0,0,0,,,,,,
2015,11,18,3,AA,2499,N3AXAA,ORD,PHL,915,1052.0,97.0,14.0,1106.0,127.0,114.0,91.0,678,1337.0,9.0,1222,1346.0,84.0,0,0,,0.0,0.0,0.0,84.0,0.0
2015,8,22,6,B6,623,N947JB,JFK,LAX,1840,1837.0,-3.0,26.0,1903.0,375.0,349.0,316.0,2475,2119.0,7.0,2155,2126.0,-29.0,0,0,,,,,,
2015,12,15,2,AA,2015,N746UW,CLT,GSO,1625,1618.0,-7.0,16.0,1634.0,47.0,43.0,24.0,83,1658.0,3.0,1712,1701.0,-11.0,0,0,,,,,,
2015,11,30,1,EV,4504,N11165,SHV,IAH,1716,1715.0,-1.0,12.0,1727.0,65.0,65.0,44.0,192,1811.0,9.0,1821,1820.0,-1.0,0,0,,,,,,
2015,2,3,2,OO,4540,N632SK,SFO,SLC,1023,1020.0,-3.0,10.0,1030.0,109.0,96.0,80.0,599,1250.0,6.0,1312,1256.0,-16.0,0,0,,,,,,
2015,10,10,6,AA,35,N3CJAA,13930,11057,2145,2140.0,-5.0,14.0,2154.0,119.0,103.0,83.0,599,17.0,6.0,44,23.0,-21.0,0,0,,,,,,
2015,9,25,5,UA,638,N677UA,IAH,ORD,715,713.0,-2.0,19.0,732.0,164.0,152.0,124.0,925,936.0,9.0,959,945.0,-14.0,0,0,,,,,,
2015,4,8,3,AA,2204,N853AA,DFW,MCO,1655,1712.0,17.0,21.0,1733.0,159.0,154.0,126.0,985,2039.0,7.0,2034,2046.0,12.0,0,0,,,,,,
2015,7,1,3,WN,24,N514SW,CRP,HOU,1030,1032.0,2.0,10.0,1042.0,50.0,53.0,36.0,187,1118.0,7.0,1120,1125.0,5.0,0,0,,,,,,
2015,7,4,6,DL,1357,N917DN,MSP,ORD,1116,1113.0,-3.0,22.0,1135.0,79.0,87.0,53.0,334,1228.0,12.0,1235,1240.0,5.0,0,0,,,,,,
2015,7,5,7,B6,102,N346JB,JFK,BUF,1859,1857.0,-2.0,36.0,1933.0,108.0,93.0,52.0,301,2025.0,5.0,2047,2030.0,-17.0,0,0,,,,,,
2015,11,19,4,B6,1808,N184JB,IAD,JFK,2015,,,,,81.0,,,228,,,2136,,,0,1,C,,,,,
2015,11,1,7,OO,6314,N762SK,IAH,MSP,1016,1010.0,-6.0,22.0,1032.0,169.0,154.0,127.0,1034,1239.0,5.0,1305,1244.0,-21.0,0,0,,,,,,
2015,5,17,7,WN,1084,N921WN,PHX,MDW,1930,1936.0,6.0,7.0,1943.0,195.0,174.0,163.0,1444,26.0,4.0,45,30.0,-15.0,0,0,,,,,,
2015,10,6,2,B6,2417,N508JB,13204,10423,1308,1306.0,-2.0,16.0,1322.0,158.0,153.0,134.0,994,1436.0,3.0,1446,1439.0,-7.0,0,0,,,,,,
2015,3,11,3,HA,214,N488HA,LIH,HNL,1828,1845.0,17.0,8.0,1853.0,33.0,37.0,22.0,102,1915.0,7.0,1901,1922.0,21.0,0,0,,0.0,0.0,4.0,17.0,0.0
2015,8,17,1,OO,4621,N809CA,BIS,MSP,1930,1918.0,-12.0,9.0,1927.0,76.0,67.0,54.0,386,2021.0,4.0,2046,2025.0,-21.0,0,0,,,,,,
2015,8,7,5,EV,5290,N861AS,ABY,ATL,600,556.0,-4.0,6.0,602.0,50.0,47.0,35.0,145,637.0,6.0,650,643.0,-7.0,0,0,,,,,,
2015,7,2,4,OO,7375,N437SW,MSP,BRD,2201,2156.0,-5.0,27.0,2223.0,52.0,63.0,29.0,114,2252.0,7.0,2253,2259.0,6.0,0,0,,,,,,
2015,6,8,1,EV,4714,N14168,EWR,SYR,833,905.0,32.0,22.0,927.0,82.0,69.0,36.0,195,1003.0,11.0,955,1014.0,19.0,0,0,,0.0,0.0,11.0,8.0,0.0
2015,5,27,3,WN,565,N370SW,LAX,SFO,1535,1534.0,-1.0,12.0,1546.0,75.0,73.0,57.0,337,1643.0,4.0,1650,1647.0,-3.0,0,0,,,,,,
2015,2,19,4,US,565,N816AW,DFW,PHL,1110,1102.0,-8.0,23.0,1125.0,182.0,201.0,171.0,1303,1516.0,7.0,1512,1523.0,11.0,0,0,,,,,,
2015,3,17,2,DL,2295,N328NW,SLC,SAN,845,834.0,-11.0,23.0,857.0,111.0,115.0,89.0,626,926.0,3.0,936,929.0,-7.0,0,0,,,,,,
2015,1,19,1,WN,3771,N420WN,ICT,LAS,1215,1218.0,3.0,9.0,1227.0,170.0,162.0,150.0,986,1257.0,3.0,1305,1300.0,-5.0,0,0,,,,,,
2015,3,22,7,B6,432,N584JB,SRQ,LGA,1725,1934.0,129.0,8.0,1942.0,164.0,142.0,127.0,1047,2149.0,7.0,2009,2156.0,107.0,0,0,,0.0,0.0,3.0,104.0,0.0
2015,3,10,2,WN,2159,N8605E,BUF,RSW,1610,1610.0,0.0,10.0,1620.0,180.0,176.0,161.0,1144,1901.0,5.0,1910,1906.0,-4.0,0,0,,,,,,
2015,3,6,5,OO,3455,N495CA,BUR,PDX,1500,1530.0,30.0,8.0,1538.0,134.0,121.0,109.0,817,1727.0,4.0,1714,1731.0,17.0,0,0,,0.0,0.0,0.0,0.0,17.0
2015,8,20,4,AA,1561,N481AA,DFW,AUS,1009,1011.0,2.0,13.0,1024.0,55.0,54.0,36.0,190,1100.0,5.0,1104,1105.0,1.0,0,0,,,,,,
2015,1,27,2,US,715,,PHL,BOS,1715,,,,,76.0,,,280,,,1831,,,0,1,B,,,,,
2015,8,30,7,DL,811,N340NB,MSY,ATL,1915,1906.0,-9.0,20.0,1926.0,86.0,86.0,58.0,425,2124.0,8.0,2141,2132.0,-9.0,0,0,,,,,,
2015,3,17,2,EV,5169,N724EV,RIC,DTW,1200,1156.0,-4.0,21.0,1217.0,109.0,118.0,87.0,456,1344.0,10.0,1349,1354.0,5.0,0,0,,,,,,
2015,6,4,4,OO,2887,N465SW,LAX,MRY,2105,2100.0,-5.0,12.0,2112.0,65.0,62.0,46.0,266,2158.0,4.0,2210,2202.0,-8.0,0,0,,,,,,
2015,7,5,7,DL,693,N366NB,MIA,LGA,1940,1940.0,0.0,14.0,1954.0,183.0,163.0,142.0,1096,2216.0,7.0,2243,2223.0,-20.0,0,0,,,,,,
2015,8,24,1,UA,351,N435UA,SFO,SEA,2305,2301.0,-4.0,18.0,2319.0,125.0,107.0,83.0,679,42.0,6.0,110,48.0,-22.0,0,0,,,,,,
2015,11,9,1,DL,1844,N314US,DFW,DTW,1114,1110.0,-4.0,12.0,1122.0,156.0,143.0,123.0,986,1425.0,8.0,1450,1433.0,-17.0,0,0,,,,,,
2015,9,27,7,OO,5172,N494CA,MRY,SFO,2043,2121.0,38.0,15.0,2136.0,42.0,40.0,20.0,77,2156.0,5.0,2125,2201.0,36.0,0,0,,0.0,0.0,1.0,35.0,0.0
2015,11,30,1,AA,2177,N590AA,MEM,DFW,532,537.0,5.0,26.0,603.0,102.0,112.0,77.0,431,720.0,9.0,714,729.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
2015,2,28,6,EV,5030,N606LR,HPN,ATL,1015,1233.0,138.0,21.0,1254.0,146.0,,,780,1753.0,6.0,1241,1759.0,,1,0,,,,,,
2015,3,30,1,AA,2273,N3BTAA,MIA,LGA,1235,1229.0,-6.0,25.0,1254.0,178.0,164.0,135.0,1096,1509.0,4.0,1533,1513.0,-20.0,0,0,,,,,,
2015,6,18,4,DL,523,N3737C,LAX,TPA,1025,1123.0,58.0,17.0,1140.0,284.0,276.0,255.0,2158,1855.0,4.0,1809,1859.0,50.0,0,0,,0.0,0.0,0.0,50.0,0.0
2015,11,22,7,EV,5789,N26549,IAH,JAN,1125,1122.0,-3.0,16.0,1138.0,79.0,73.0,52.0,351,1230.0,5.0,1244,1235.0,-9.0,0,0,,,,,,
2015,8,9,7,AS,25,N474AS,BOS,SEA,840,832.0,-8.0,18.0,850.0,375.0,361.0,334.0,2496,1124.0,9.0,1155,1133.0,-22.0,0,0,,,,,,
2015,2,1,7,DL,2372,N948DN,TPA,ATL,1645,1642.0,-3.0,9.0,1651.0,98.0,87.0,67.0,406,1758.0,11.0,1823,1809.0,-14.0,0,0,,,,,,
2015,5,14,4,AA,53,N3MBAA,DCA,LAX,840,837.0,-3.0,25.0,902.0,360.0,348.0,295.0,2311,1057.0,28.0,1140,1125.0,-15.0,0,0,,,,,,
2015,12,5,6,DL,1206,N906DL,ATL,GSO,2210,2210.0,0.0,12.0,2222.0,73.0,60.0,45.0,306,2307.0,3.0,2323,2310.0,-13.0,0,0,,,,,,
2015,8,25,2,UA,1729,N38403,ORD,DEN,940,1019.0,39.0,15.0,1034.0,162.0,142.0,118.0,888,1132.0,9.0,1122,1141.0,19.0,0,0,,0.0,0.0,1.0,18.0,0.0
2015,1,16,5,DL,1901,N672DL,BOS,ATL,1210,1207.0,-3.0,16.0,1223.0,184.0,160.0,138.0,946,1441.0,6.0,1514,1447.0,-27.0,0,0,,,,,,
2015,4,19,7,WN,828,N223WN,MDW,BNA,1700,1659.0,-1.0,16.0,1715.0,85.0,85.0,63.0,395,1818.0,6.0,1825,1824.0,-1.0,0,0,,,,,,
2015,5,7,4,WN,583,N442WN,LIT,PHX,620,617.0,-3.0,8.0,625.0,185.0,188.0,172.0,1136,717.0,8.0,725,725.0,0.0,0,0,,,,,,
2015,2,17,2,EV,4361,N25134,EWR,TYS,1915,2128.0,133.0,13.0,2141.0,135.0,132.0,116.0,631,2337.0,3.0,2130,2340.0,130.0,0,0,,0.0,0.0,0.0,130.0,0.0
2015,11,15,7,UA,240,N69830,SAN,ORD,2228,2301.0,33.0,22.0,2323.0,249.0,221.0,190.0,1723,433.0,9.0,437,442.0,5.0,0,0,,,,,,
2015,6,22,1,EV,2625,N680AE,DFW,TYR,900,901.0,1.0,13.0,914.0,52.0,41.0,25.0,102,939.0,3.0,952,942.0,-10.0,0,0,,,,,,
2015,7,13,1,WN,4754,N215WN,OMA,MDW,1930,2340.0,250.0,9.0,2349.0,85.0,86.0,59.0,423,48.0,18.0,2055,106.0,251.0,0,0,,1.0,0.0,0.0,3.0,247.0
2015,6,9,2,WN,3314,N745SW,MCO,PIT,800,755.0,-5.0,7.0,802.0,135.0,123.0,111.0,834,953.0,5.0,1015,958.0,-17.0,0,0,,,,,,
2015,2,12,4,WN,793,N8611F,MCI,MDW,1555,1554.0,-1.0,12.0,1606.0,80.0,81.0,63.0,405,1709.0,6.0,1715,1715.0,0.0,0,0,,,,,,
2015,8,14,5,AA,1879,N717UW,CLT,BDL,745,742.0,-3.0,23.0,805.0,116.0,114.0,86.0,644,931.0,5.0,941,936.0,-5.0,0,0,,,,,,
2015,8,14,5,WN,1481,N266WN,HOU,MAF,1235,1247.0,12.0,10.0,1257.0,80.0,75.0,62.0,441,1359.0,3.0,1355,1402.0,7.0,0,0,,,,,,
2015,12,14,1,UA,1802,N14214,ABQ,IAH,1130,1125.0,-5.0,15.0,1140.0,129.0,119.0,99.0,744,1419.0,5.0,1439,1424.0,-15.0,0,0,,,,,,
2015,1,31,6,HA,349,N492HA,KOA,OGG,1114,1111.0,-3.0,7.0,1118.0,33.0,34.0,20.0,84,1138.0,7.0,1147,1145.0,-2.0,0,0,,,,,,
2015,5,22,5,DL,2203,N927DN,MSP,LAS,710,708.0,-2.0,11.0,719.0,202.0,187.0,169.0,1299,808.0,7.0,832,815.0,-17.0,0,0,,,,,,
2015,7,14,2,OO,6305,N699BR,DEN,CPR,1524,1521.0,-3.0,57.0,1618.0,64.0,106.0,38.0,230,1656.0,11.0,1628,1707.0,39.0,0,0,,39.0,0.0,0.0,0.0,0.0
2015,5,19,2,B6,1686,N178JB,PIT,BOS,1741,1906.0,85.0,11.0,1917.0,98.0,90.0,74.0,496,2031.0,5.0,1919,2036.0,77.0,0,0,,0.0,0.0,6.0,71.0,0.0
2015,4,21,2,MQ,3539,N644MQ,CMH,MIA,600,600.0,0.0,12.0,612.0,164.0,153.0,135.0,990,827.0,6.0,844,833.0,-11.0,0,0,,,,,,
2015,4,24,5,OO,5311,N912SW,ORD,MKE,940,940.0,0.0,21.0,1001.0,47.0,61.0,18.0,67,1019.0,22.0,1027,1041.0,14.0,0,0,,,,,,
2015,10,9,5,B6,833,N779JB,10721,14771,2029,2128.0,59.0,13.0,2141.0,390.0,374.0,349.0,2704,30.0,12.0,2359,42.0,43.0,0,0,,0.0,0.0,1.0,42.0,0.0
2015,9,20,7,WN,1312,N968WN,MCI,OAK,1020,1029.0,9.0,10.0,1039.0,230.0,203.0,187.0,1489,1146.0,6.0,1210,1152.0,-18.0,0,0,,,,,,
2015,2,18,3,HA,3,N386HA,LAX,HNL,1000,1000.0,0.0,12.0,1012.0,350.0,333.0,315.0,2556,1327.0,6.0,1350,1333.0,-17.0,0,0,,,,,,
2015,12,7,1,WN,297,N781WN,DEN,IAD,1330,1722.0,232.0,18.0,1740.0,190.0,191.0,168.0,1452,2228.0,5.0,1840,2233.0,233.0,0,0,,1.0,0.0,4.0,228.0,0.0
2015,8,16,7,B6,465,N595JB,BOS,RSW,1155,1201.0,6.0,24.0,1225.0,205.0,196.0,167.0,1249,1512.0,5.0,1520,1517.0,-3.0,0,0,,,,,,
2015,5,19,2,DL,1131,N935DL,LGA,FLL,1105,1131.0,26.0,31.0,1202.0,192.0,179.0,144.0,1076,1426.0,4.0,1417,1430.0,13.0,0,0,,,,,,
2015,12,8,2,AA,2252,N4UBAA,DFW,SJC,905,931.0,26.0,10.0,941.0,233.0,203.0,190.0,1438,1051.0,3.0,1058,1054.0,-4.0,0,0,,,,,,
2015,8,27,4,UA,395,N847UA,IAH,BWI,748,754.0,6.0,15.0,809.0,197.0,173.0,155.0,1235,1144.0,3.0,1205,1147.0,-18.0,0,0,,,,,,
2015,10,13,2,F9,682,N933FR,11292,13204,2355,2351.0,-4.0,11.0,2.0,209.0,196.0,175.0,1546,457.0,10.0,524,507.0,-17.0,0,0,,,,,,
2015,11,18,3,B6,2380,N318JB,EWR,BOS,1129,1130.0,1.0,11.0,1141.0,66.0,55.0,37.0,200,1218.0,7.0,1235,1225.0,-10.0,0,0,,,,,,
